cip4,state,total_employment,location_quotient,coverage_pct,n_routing_socs,n_observed_socs
40.08,TX,121820.0,1.1307000062299082,1.0,4,4
40.08,UT,12700.0,0.9532937867024441,1.0,4,4
40.08,VA,31890.0,1.0104064113714035,1.0,4,4
40.08,VT,2620.0,1.1396508881759357,0.9823394077825778,4,3
40.08,WA,18520.0,0.6702719258061981,1.0,4,4
40.08,WI,19570.0,0.8553491799042499,1.0,4,4
40.08,WV,3870.0,0.710724913285432,0.9823394077825778,4,3
40.08,WY,1990.0,0.9284368731768807,0.9710925732823543,4,2
40.10,AK,2050.0,1.4731188290750101,0.958135331331448,8,6
40.10,AL,5880.0,0.6418665655197343,0.9878574968659806,8,7
40.10,AR,3340.0,0.5886125197439848,0.9878574968659806,8,7
40.10,AZ,10980.0,0.7781397284903699,0.9878574968659806,8,7
40.10,CA,116120.0,1.4519179149950463,1.0,8,8
40.10,CO,11210.0,0.8832050933813128,0.9878574968659806,8,7
40.10,CT,9890.0,1.3405776133653295,0.9878574968659806,8,7
40.10,DC,4060.0,1.33272657645625,0.9878574968659806,8,7
40.10,DE,2690.0,1.3107368067073304,1.0,8,8
40.10,FL,27160.0,0.6257230005151492,1.0,8,8
40.10,GA,16590.0,0.7725053399832288,1.0,8,8
40.10,HI,4030.0,1.4965829204330918,0.8999591848634151,8,5
40.10,IA,5290.0,0.7641233348558806,0.8529634704527564,8,7
40.10,ID,4450.0,1.20738189277124,0.9878574968659806,8,7
40.10,IL,20540.0,0.7704983458989041,1.0,8,8
40.10,IN,11880.0,0.8404535258890101,1.0,8,8
40.10,KS,7040.0,1.1098925486019005,1.0,8,8
40.10,KY,7750.0,0.8789364238733323,0.9878574968659806,8,7
40.10,LA,11470.0,1.355282870017134,0.9878574968659806,8,7
40.10,MA,25510.0,1.59458211488269,0.895921401708405,8,7
40.10,MD,22540.0,1.863415147110243,1.0,8,8
40.10,ME,2230.0,0.7993927132375435,1.0,8,8
40.10,MI,24920.0,1.2790953792448385,1.0,8,8
40.10,MN,12240.0,0.9451883223880589,1.0,8,8
40.10,MO,8280.0,0.6428154078163846,0.9296813503979476,8,6
40.10,MS,2660.0,0.5206826466926574,0.9878574968659806,8,7
40.10,MT,2290.0,1.0270764136420478,1.0,8,8
40.10,NC,24490.0,1.1257668196044597,1.0,8,8
40.10,ND,1400.0,0.7540119927663382,0.9878574968659806,8,7
40.10,NE,3690.0,0.822338949257946,0.9878574968659806,8,7
40.10,NH,3290.0,1.1102252902243195,0.941823853531967,8,7
40.10,NJ,24460.0,1.300943929775653,1.0,8,8
40.10,NM,4070.0,1.0860685629262552,0.9878574968659806,8,7
40.10,NV,2500.0,0.3712255841103998,1.0,8,8
40.10,NY,32540.0,0.7731927278899642,1.0,8,8
40.10,OH,15870.0,0.6486212309574066,0.6933908632401388,8,7
40.10,OK,5820.0,0.7766778324814413,1.0,8,8
40.10,OR,7460.0,0.8601709083190548,0.6933908632401388,8,7
40.10,PA,37490.0,1.403636521861676,1.0,8,8
40.10,RI,1260.0,0.5985481162284966,0.9296813503979476,8,6
40.10,SC,9570.0,0.9534020402437778,1.0,8,8
40.10,SD,790.0,0.3969601509951091,0.7669747237689863,8,6
40.10,TN,9220.0,0.6346264554375998,0.8529634704527564,8,7
40.10,TX,50020.0,0.8177581138380142,1.0,8,8
40.10,UT,9000.0,1.1899204435416568,1.0,8,8
40.10,VA,13280.0,0.7411259571052812,1.0,8,8
40.10,VT,1110.0,0.8504443415190677,0.9878574968659806,8,7
40.10,WA,14310.0,0.9122251803134076,1.0,8,8
40.10,WI,11630.0,0.895333238292361,1.0,8,8
40.10,WV,2370.0,0.7666396825258806,0.9878574968659806,8,7
40.10,WY,1340.0,1.101175340558291,0.9878574968659806,8,7
40.11,AK,680.0,2.252215526258304,0.7548374092985757,5,2
40.11,AL,930.0,0.4679155653932347,0.9895189465197528,5,4
40.11,AR,540.0,0.4386255280942582,0.9895189465197528,5,4
40.11,AZ,1440.0,0.4703648468717326,1.0,5,5
40.11,CA,23280.0,1.3416373143772002,1.0,5,5
40.11,CO,3280.0,1.1910963995904038,0.9895189465197528,5,4
40.11,CT,1440.0,0.8996535107236251,0.9895189465197528,5,4
40.11,DC,2350.0,3.5554944312440084,0.9123891427035743,5,3
40.11,DE,560.0,1.2576747964105146,0.9123891427035743,5,3
40.11,FL,5750.0,0.6105726043002225,0.9895189465197528,5,4
40.11,GA,2070.0,0.4442654760422777,0.9895189465197528,5,4
40.11,HI,710.0,1.2152655952160927,0.6881886589626445,5,2
40.11,IA,,,0.3118113410373555,5,3
40.11,ID,810.0,1.0129471389591571,0.9895189465197528,5,4
40.11,IL,5440.0,0.9405616931205348,0.9895189465197528,5,4
40.11,IN,1990.0,0.648884581946884,0.9895189465197528,5,4
40.11,KS,450.0,0.32699258621439903,0.8461435098091911,5,3
40.11,KY,630.0,0.3293164500251559,0.9895189465197528,5,4
40.11,LA,480.0,0.26141161755811004,0.7690137059930127,5,2
40.11,MA,10510.0,3.0280027266311356,1.0,5,5
40.11,MD,7460.0,2.8425731727266563,1.0,5,5
40.11,ME,620.0,1.024387162860158,0.8461435098091911,5,3
40.11,MI,2900.0,0.6860724905566339,0.9895189465197528,5,4
40.11,MN,1850.0,0.6584545056446401,0.9895189465197528,5,4
40.11,MO,1360.0,0.4866446635425607,0.9895189465197528,5,4
40.11,MS,440.0,0.39697326514267384,0.9895189465197528,5,4
40.11,MT,490.0,1.012932415425995,0.8461435098091911,5,3
40.11,NC,7790.0,1.650495074644366,0.9895189465197528,5,4
40.11,ND,180.0,0.44682744322744183,0.7548374092985757,5,2
40.11,NE,540.0,0.5546708850590284,0.7690137059930127,5,2
40.11,NH,350.0,0.544377765070937,0.8210830421929589,5,2
40.11,NJ,10140.0,2.485748563682775,0.9895189465197528,5,4
40.11,NM,1290.0,1.5866080731859287,0.9895189465197528,5,4
40.11,NV,520.0,0.3558921018810443,0.8461435098091911,5,3
40.11,NY,8970.0,0.9823805853214145,0.9895189465197528,5,4
40.11,OH,2180.0,0.41066514393005227,0.9895189465197528,5,4
40.11,OK,440.0,0.270637340820702,0.9123891427035743,5,3
40.11,OR,1920.0,1.0203854736936808,0.9895189465197528,5,4
40.11,PA,8530.0,1.4719917175415866,0.9895189465197528,5,4
40.11,RI,150.0,0.328425521409274,0.6777076054823972,5,1
40.11,SC,1360.0,0.6244823430076815,0.9895189465197528,5,4
40.11,SD,270.0,0.6253176697441607,0.9895189465197528,5,4
40.11,TN,,,0.3118113410373555,5,3
40.11,TX,10310.0,0.7768853924622899,0.9895189465197528,5,4
40.11,UT,1550.0,0.944548430194686,0.9895189465197528,5,4
40.11,VA,3560.0,0.9157165491307374,0.9895189465197528,5,4
40.11,VT,280.0,0.9887763364450552,0.7690137059930127,5,2
40.11,WA,4020.0,1.1811514600205664,1.0,5,5
40.11,WI,1620.0,0.574826952494526,0.9895189465197528,5,4
40.11,WV,270.0,0.40255370604894236,0.8461435098091911,5,3
40.11,WY,200.0,0.7575281752315408,0.7548374092985757,5,2
40.99,AK,1140.0,2.043734331364452,1.0,3,3
40.99,AL,640.0,0.17429425468285314,1.0,3,3
40.99,AR,1410.0,0.6199230871887291,0.9178849370863336,3,2
40.99,AZ,4390.0,0.7761674730859878,1.0,3,3
40.99,CA,64800.0,2.021369517611165,1.0,3,3
40.99,CO,2750.0,0.5405356169099972,1.0,3,3
40.99,CT,2830.0,0.9570128654739923,0.9178849370863336,3,2
40.99,DC,2960.0,2.4240546419518636,1.0,3,3
40.99,DE,570.0,0.6929050717825734,0.9178849370863336,3,2
40.99,FL,13930.0,0.800643421394725,1.0,3,3
40.99,GA,8580.0,0.9967312198664211,1.0,3,3
40.99,HI,1570.0,1.4545580573408274,1.0,3,3
40.99,IA,1610.0,0.5801887933738766,0.6331733216961234,3,2
40.99,ID,2490.0,1.6854647111712524,1.0,3,3
40.99,IL,5280.0,0.4941295922413601,1.0,3,3
40.99,IN,4020.0,0.7095107589943249,1.0,3,3
40.99,KS,3510.0,1.3805465741173137,1.0,3,3
40.99,KY,4930.0,1.3948848220949916,1.0,3,3
40.99,LA,7760.0,2.287514849724139,1.0,3,3
40.99,MA,11460.0,1.787132353690139,1.0,3,3
40.99,MD,11390.0,2.3491735552086745,1.0,3,3
40.99,ME,610.0,0.54553274868826,0.9178849370863336,3,2
40.99,MI,4090.0,0.5237377397131051,1.0,3,3
40.99,MN,4500.0,0.8669321577995196,1.0,3,3
40.99,MO,1990.0,0.38542926524638343,1.0,3,3
40.99,MS,1060.0,0.5176461662572626,1.0,3,3
40.99,MT,1100.0,1.2308230712378758,1.0,3,3
40.99,NC,9270.0,1.0631023125203014,1.0,3,3
40.99,ND,530.0,0.7121340587292286,0.9178849370863336,3,2
40.99,NE,1160.0,0.6449382773786613,1.0,3,3
40.99,NH,710.0,0.5977357569147093,1.0,3,3
40.99,NJ,11080.0,1.4702038519069884,1.0,3,3
40.99,NM,1820.0,1.2116296464003538,1.0,3,3
40.99,NV,950.0,0.35193070979830626,0.9178849370863336,3,2
40.99,NY,9160.0,0.5430019076219558,1.0,3,3
40.99,OH,8120.0,0.8279534728182029,1.0,3,3
40.99,OK,2110.0,0.7024833741161294,1.0,3,3
40.99,OR,5140.0,1.4785796047846598,1.0,3,3
40.99,PA,12550.0,1.172245609271665,1.0,3,3
40.99,RI,670.0,0.7940338106139294,1.0,3,3
40.99,SC,3210.0,0.797819856700207,1.0,3,3
40.99,SD,,,0.36682667830387666,3,1
40.99,TN,2960.0,0.5082935888689891,0.6331733216961234,3,2
40.99,TX,13950.0,0.568972205757991,1.0,3,3
40.99,UT,3730.0,1.2303251956063912,1.0,3,3
40.99,VA,4620.0,0.6432378538842656,1.0,3,3
40.99,VT,310.0,0.5925435573770225,0.9178849370863336,3,2
40.99,WA,4220.0,0.6711360116700715,1.0,3,3
40.99,WI,3090.0,0.5934705077376927,1.0,3,3
40.99,WV,1150.0,0.9280608643534111,1.0,3,3
40.99,WY,780.0,1.5991233000425624,1.0,3,3
41.00,AK,380.0,2.2287767853999485,1.0,3,3
41.00,AL,290.0,0.25838332659652696,0.9650208209399167,3,2
41.00,AR,110.0,0.15822487928636905,0.8494943486020226,3,1
41.00,AZ,400.0,0.23137386412977945,0.8494943486020226,3,1
41.00,CA,11350.0,1.158323741005749,1.0,3,3
41.00,CO,1790.0,1.151086717857815,0.8844735276621059,3,2
41.00,CT,340.0,0.3761608971369182,0.8494943486020226,3,1
41.00,DC,180.0,0.48226593798698586,0.8494943486020226,3,1
41.00,DE,90.0,0.35793550826031884,0.8494943486020226,3,1
41.00,FL,3150.0,0.5923275963805026,1.0,3,3
41.00,GA,2890.0,1.0983784570516355,0.8844735276621059,3,2
41.00,HI,1130.0,3.425099885998751,0.8494943486020226,3,1
41.00,IA,740.0,0.8724460274492186,0.8844735276621059,3,2
41.00,ID,750.0,1.6609056796294195,0.8844735276621059,3,2
41.00,IL,1060.0,0.32454595161385036,0.9650208209399167,3,2
41.00,IN,650.0,0.37532688884657217,0.8494943486020226,3,1
41.00,KS,890.0,1.145242200108785,0.8494943486020226,3,1
41.00,KY,450.0,0.41655018629849744,0.8494943486020226,3,1
41.00,LA,1690.0,1.6298674825480854,0.8844735276621059,3,2
41.00,MA,,,0.0,3,0
41.00,MD,3160.0,2.1322683064792725,0.8844735276621059,3,2
41.00,ME,380.0,1.1118289501571692,0.8494943486020226,3,1
41.00,MI,1420.0,0.5948977081873192,1.0,3,3
41.00,MN,1500.0,0.945425360903081,0.8494943486020226,3,1
41.00,MO,2270.0,1.4384039193074993,0.8844735276621059,3,2
41.00,MS,440.0,0.7029803781539032,0.8494943486020226,3,1
41.00,MT,220.0,0.8053580681237146,0.9650208209399167,3,2
41.00,NC,2080.0,0.7804086124127475,0.8844735276621059,3,2
41.00,ND,260.0,1.1429378761975566,0.9650208209399167,3,2
41.00,NE,350.0,0.6366365938763306,0.8494943486020226,3,1
41.00,NH,490.0,1.3496164327712263,0.8844735276621059,3,2
41.00,NJ,1210.0,0.525274787859249,1.0,3,3
41.00,NM,180.0,0.392043626766449,0.8494943486020226,3,1
41.00,NV,570.0,0.6908309809423314,0.9650208209399167,3,2
41.00,NY,7440.0,1.4429198469286417,1.0,3,3
41.00,OH,1750.0,0.58378286209858,1.0,3,3
41.00,OK,1230.0,1.3397448494818165,1.0,3,3
41.00,OR,1400.0,1.3175679374032967,1.0,3,3
41.00,PA,3710.0,1.133736655742487,1.0,3,3
41.00,RI,130.0,0.5040468846997679,0.8494943486020226,3,1
41.00,SC,1840.0,1.4961702729223192,0.9650208209399167,3,2
41.00,SD,120.0,0.4921529881140637,0.8844735276621059,3,2
41.00,TN,650.0,0.36517384758781174,0.9650208209399167,3,2
41.00,TX,11560.0,1.5425458013604996,1.0,3,3
41.00,UT,1580.0,1.7050281867036117,1.0,3,3
41.00,VA,2970.0,1.3528494140816336,0.8844735276621059,3,2
41.00,VT,110.0,0.687883134648297,0.8494943486020226,3,1
41.00,WA,1240.0,0.6451833731512921,0.8844735276621059,3,2
41.00,WI,600.0,0.3770121118791074,0.8844735276621059,3,2
41.00,WV,330.0,0.8712763959172058,0.9650208209399167,3,2
41.00,WY,190.0,1.2743958229790529,0.8494943486020226,3,1
41.01,AK,510.0,3.299840125951102,1.0,1,1
41.01,AL,300.0,0.29486789288717535,1.0,1,1
41.01,AR,570.0,0.9044752507834496,1.0,1,1
41.01,AZ,870.0,0.5551537850667387,1.0,1,1
41.01,CA,10680.0,1.2023892730598438,1.0,1,1
41.01,CO,1970.0,1.3975294937664677,1.0,1,1
41.01,CT,700.0,0.8543434904631063,1.0,1,1
41.01,DC,200.0,0.5911311208500118,1.0,1,1
41.01,DE,160.0,0.7019755749638722,1.0,1,1
41.01,FL,3030.0,0.6285412511395578,1.0,1,1
41.01,GA,630.0,0.2641401725542712,1.0,1,1
41.01,HI,1030.0,3.4440683895842708,1.0,1,1
41.01,IA,820.0,1.0664989847186372,1.0,1,1
41.01,ID,430.0,1.0504899614179757,1.0,1,1
41.01,IL,1450.0,0.48975409648741824,1.0,1,1
41.01,IN,400.0,0.25479802524098166,1.0,1,1
41.01,KS,690.0,0.979481349467976,1.0,1,1
41.01,KY,450.0,0.4595228134714361,1.0,1,1
41.01,LA,170.0,0.18086488484789523,1.0,1,1
41.01,MA,8610.0,4.8459439330608465,1.0,1,1
41.01,MD,3780.0,2.8137552163197244,1.0,1,1
41.01,ME,530.0,1.7106847952202715,1.0,1,1
41.01,MI,1360.0,0.628539540950035,1.0,1,1
41.01,MN,1770.0,1.230690928849018,1.0,1,1
41.01,MO,580.0,0.405436401243132,1.0,1,1
41.01,MS,370.0,0.6521267193863177,1.0,1,1
41.01,MT,570.0,2.3018707422057885,1.0,1,1
41.01,NC,2160.0,0.8940302505774373,1.0,1,1
41.01,ND,190.0,0.921388149764096,1.0,1,1
41.01,NE,280.0,0.5618512215808437,1.0,1,1
41.01,NH,360.0,1.0938468550104805,1.0,1,1
41.01,NJ,1610.0,0.771022063485344,1.0,1,1
41.01,NM,,,0.0,1,0
41.01,NV,200.0,0.2674032552423326,1.0,1,1
41.01,NY,5040.0,1.0782998682501723,1.0,1,1
41.01,OH,2520.0,0.927371142742031,1.0,1,1
41.01,OK,340.0,0.40854099842010155,1.0,1,1
41.01,OR,2510.0,2.605904212197469,1.0,1,1
41.01,PA,3160.0,1.0652832675436288,1.0,1,1
41.01,RI,,,0.0,1,0
41.01,SC,430.0,0.3857193252482496,1.0,1,1
41.01,SD,320.0,1.4478001015351816,1.0,1,1
41.01,TN,1380.0,0.8552737469658385,1.0,1,1
41.01,TX,3580.0,0.5269907650782588,1.0,1,1
41.01,UT,870.0,1.0356987993907767,1.0,1,1
41.01,VA,1950.0,0.9798675243684364,1.0,1,1
41.01,VT,190.0,1.3107362835454401,1.0,1,1
41.01,WA,4140.0,2.376301635611054,1.0,1,1
41.01,WI,1730.0,1.1991952497254548,1.0,1,1
41.01,WV,120.0,0.34951273050312576,1.0,1,1
41.01,WY,210.0,1.5538524515229775,1.0,1,1
41.02,AK,,,0.0,2,0
41.02,AL,170.0,1.0871669254319845,0.511528608027327,2,1
41.02,AR,,,0.0,2,0
41.02,AZ,,,0.0,2,0
41.02,CA,,,0.0,2,0
41.02,CO,,,0.0,2,0
41.02,CT,,,0.0,2,0
41.02,DC,,,0.0,2,0
41.02,DE,,,0.0,2,0
41.02,FL,60.0,0.08098106539104753,0.511528608027327,2,1
41.02,GA,,,0.0,2,0
41.02,HI,,,0.0,2,0
41.02,IA,,,0.0,2,0
41.02,ID,,,0.0,2,0
41.02,IL,1330.0,2.922824873119385,1.0,2,2
41.02,IN,,,0.0,2,0
41.02,KS,,,0.0,2,0
41.02,KY,,,0.0,2,0
41.02,LA,,,0.0,2,0
41.02,MA,,,0.0,2,0
41.02,MD,,,0.0,2,0
41.02,ME,,,0.0,2,0
41.02,MI,160.0,0.48112149118383646,0.511528608027327,2,1
41.02,MN,,,0.0,2,0
41.02,MO,180.0,0.8186689675680322,0.511528608027327,2,1
41.02,MS,,,0.0,2,0
41.02,MT,,,0.0,2,0
41.02,NC,770.0,2.073625220982822,1.0,2,2
41.02,ND,,,0.0,2,0
41.02,NE,,,0.4884713919726729,2,1
41.02,NH,,,0.0,2,0
41.02,NJ,,,0.0,2,0
41.02,NM,,,0.0,2,0
41.02,NV,,,0.0,2,0
41.02,NY,480.0,0.6681767066160842,1.0,2,2
41.02,OH,,,0.4884713919726729,2,1
41.02,OK,,,0.0,2,0
41.02,OR,,,0.0,2,0
41.02,PA,330.0,0.7238241038944643,0.511528608027327,2,1
41.02,RI,,,0.0,2,0
41.02,SC,1080.0,6.303297086949589,1.0,2,2
41.02,SD,,,0.0,2,0
41.02,TN,70.0,0.2822702926207568,0.511528608027327,2,1
41.02,TX,170.0,0.16282083513883305,0.511528608027327,2,1
41.02,UT,,,0.0,2,0
41.02,VA,320.0,1.0462219071195766,0.511528608027327,2,1
41.02,VT,,,0.0,2,0
41.02,WA,90.0,0.3361126157821375,0.511528608027327,2,1
41.02,WI,,,0.0,2,0
41.02,WV,,,0.0,2,0
41.02,WY,,,0.0,2,0
41.03,AK,880.0,1.3375691600280564,0.552153670644097,7,5
41.03,AL,4910.0,1.1337011188917954,0.9359294545678783,7,5
41.03,AR,2010.0,0.7492534320845725,0.9609965158943052,7,5
41.03,AZ,2690.0,0.40323403727291973,0.9059908118274597,7,4
41.03,CA,24250.0,0.6413519726304435,0.8785496253815558,7,6
41.03,CO,4540.0,0.7565915042514116,0.9150556531927357,7,5
41.03,CT,1720.0,0.49314402229660526,0.9609965158943052,7,5
41.03,DC,,,0.39169981191995806,7,2
41.03,DE,1890.0,1.947935956756624,0.9059908118274597,7,4
41.03,FL,10150.0,0.4946158747084266,1.0,7,7
41.03,GA,8600.0,0.8470386169653059,0.9700613572595813,7,6
41.03,HI,1450.0,1.1389729128623851,0.7344371473499214,7,3
41.03,IA,3540.0,1.0815851292150644,0.9150556531927357,7,5
41.03,ID,1350.0,0.7747615708418428,0.9700613572595813,7,6
41.03,IL,7990.0,0.6339685383127176,0.9909351586347239,7,6
41.03,IN,8460.0,1.2659521217179563,0.9609965158943052,7,5
41.03,KS,3310.0,1.1037886536786627,0.9059908118274597,7,4
41.03,KY,5040.0,1.209026865766206,0.9609965158943052,7,5
41.03,LA,14250.0,3.5614844351703545,0.9700613572595813,7,6
41.03,MA,6280.0,0.83032043962916,0.7408503684518855,7,4
41.03,MD,6170.0,1.0789231926368814,0.9700613572595813,7,6
41.03,ME,800.0,0.6065896058479103,0.9059908118274597,7,4
41.03,MI,9430.0,1.0238026277329897,1.0,7,7
41.03,MN,4220.0,0.6892853301350984,0.9609965158943052,7,5
41.03,MO,6180.0,1.014831809014307,0.9700613572595813,7,6
41.03,MS,2020.0,0.8363585320180894,0.839546141275861,7,4
41.03,MT,640.0,0.6071512628903621,0.5980945333456664,7,5
41.03,NC,8010.0,0.7788284908430522,0.9700613572595813,7,6
41.03,ND,880.0,1.0024957613811678,0.5980945333456664,7,5
41.03,NE,2610.0,1.230310291695386,0.9059908118274597,7,4
41.03,NH,870.0,0.6209893124837373,0.9150556531927357,7,5
41.03,NJ,14650.0,1.6481221878687957,1.0,7,7
41.03,NM,890.0,0.5023454759461529,0.9059908118274597,7,4
41.03,NV,1760.0,0.5527900451664576,0.9359294545678783,7,5
41.03,NY,16930.0,0.8508966724969594,1.0,7,7
41.03,OH,13600.0,1.1757169972517318,1.0,7,7
41.03,OK,3210.0,0.9060926609744286,0.9449942959331545,7,6
41.03,OR,3250.0,0.7926453913803138,0.9449942959331545,7,6
41.03,PA,14090.0,1.1158347120782595,1.0,7,7
41.03,RI,600.0,0.6028779897827069,0.7845404372090156,7,3
41.03,SC,7730.0,1.628895742635327,0.9909351586347239,7,6
41.03,SD,630.0,0.6695916440590819,0.9700613572595813,7,6
41.03,TN,7120.0,1.03661359467712,0.9909351586347239,7,6
41.03,TX,40730.0,1.4084623418059437,1.0,7,7
41.03,UT,4490.0,1.2556581293491298,1.0,7,7
41.03,VA,6860.0,0.8097812560900536,0.9150556531927357,7,5
41.03,VT,290.0,0.4699704696250709,0.5131501865384023,7,3
41.03,WA,4990.0,0.6728412716381484,0.9700613572595813,7,6
41.03,WI,4760.0,0.775106895735668,0.9700613572595813,7,6
41.03,WV,2730.0,1.8679070077313353,0.9909351586347239,7,6
41.03,WY,1220.0,2.120611756448436,0.9609965158943052,7,5
41.99,AK,730.0,2.9153294767837763,1.0,4,4
41.99,AL,630.0,0.3821983797314903,0.9761827608554764,4,3
41.99,AR,300.0,0.2938225660759586,0.8975210628645496,4,2
41.99,AZ,910.0,0.3584078435859172,0.8975210628645496,4,2
41.99,CA,11350.0,0.788699857676063,0.6808976020738821,4,3
41.99,CO,2640.0,1.1559545089144083,0.9213383020090732,4,3
41.99,CT,460.0,0.34652483621489527,0.8975210628645496,4,2
41.99,DC,180.0,0.3283737207372502,0.5784186649384316,4,1
41.99,DE,230.0,0.6228334303606209,0.8975210628645496,4,2
41.99,FL,4810.0,0.6158547480904745,1.0,4,4
41.99,GA,3510.0,0.9083288007238762,0.9213383020090732,4,3
41.99,HI,1410.0,2.91001826719337,0.8975210628645496,4,2
41.99,IA,1030.0,0.8268483787431472,0.9213383020090732,4,3
41.99,ID,960.0,1.447560568999121,0.9213383020090732,4,3
41.99,IL,2800.0,0.5837275175534332,0.9761827608554764,4,3
41.99,IN,1310.0,0.515050036889878,0.8975210628645496,4,2
41.99,KS,1220.0,1.068929275027443,0.8975210628645496,4,2
41.99,KY,850.0,0.5357418212110321,0.8975210628645496,4,2
41.99,LA,2020.0,1.3264740700246604,0.9213383020090732,4,3
41.99,MA,,,0.31910239792611794,4,1
41.99,MD,3770.0,1.732119791380293,0.9213383020090732,4,3
41.99,ME,530.0,1.0558739026882087,0.8975210628645496,4,2
41.99,MI,2130.0,0.6075966344759905,1.0,4,4
41.99,MN,2230.0,0.9570236202857304,0.8975210628645496,4,2
41.99,MO,2520.0,1.0872698520990214,0.9213383020090732,4,3
41.99,MS,440.0,0.4786576537899836,0.5784186649384316,4,1
41.99,MT,320.0,0.797623821667333,0.9761827608554764,4,3
41.99,NC,2960.0,0.7561922713344954,0.9213383020090732,4,3
41.99,ND,380.0,1.1374038096326389,0.9761827608554764,4,3
41.99,NE,530.0,0.6564191285323573,0.8975210628645496,4,2
41.99,NH,620.0,1.162753811289652,0.9213383020090732,4,3
41.99,NJ,2410.0,0.7123608328880856,1.0,4,4
41.99,NM,640.0,0.9491255657728823,0.8975210628645496,4,2
41.99,NV,820.0,0.6766944383453064,0.9761827608554764,4,3
41.99,NY,9910.0,1.308653679818143,1.0,4,4
41.99,OH,2660.0,0.6041944534208213,1.0,4,4
41.99,OK,1510.0,1.1198909541939304,1.0,4,4
41.99,OR,1840.0,1.1790836303079266,1.0,4,4
41.99,PA,4870.0,1.0133256704192526,1.0,4,4
41.99,RI,130.0,0.3432043151248825,0.5784186649384316,4,1
41.99,SC,2240.0,1.2402036970242138,0.9761827608554764,4,3
41.99,SD,180.0,0.5026586841905427,0.9213383020090732,4,3
41.99,TN,950.0,0.3634056881607733,0.9761827608554764,4,3
41.99,TX,15050.0,1.3674093291863547,1.0,4,4
41.99,UT,1900.0,1.3960786374748417,1.0,4,4
41.99,VA,4120.0,1.2778269086541387,0.9213383020090732,4,3
41.99,VT,150.0,0.6386972412123966,0.8975210628645496,4,2
41.99,WA,2090.0,0.7404394890356498,0.9213383020090732,4,3
41.99,WI,950.0,0.40645218464121613,0.9213383020090732,4,3
41.99,WV,860.0,1.546045477279684,0.9761827608554764,4,3
41.99,WY,350.0,1.5984556367673317,0.8975210628645496,4,2
42.01,AK,1930.0,1.1944267237569932,0.9349954805664357,6,3
42.01,AL,3380.0,0.31776233004280796,0.957329014763483,6,4
42.01,AR,6460.0,0.9804689155637971,0.957329014763483,6,4
42.01,AZ,12320.0,0.7519418211149509,0.9986818318770714,6,5
42.01,CA,128050.0,1.3789004161460168,1.0,6,6
42.01,CO,17140.0,1.1630142954229528,0.9986818318770714,6,5
42.01,CT,8990.0,1.049478741696568,0.9986818318770714,6,5
42.01,DC,20710.0,5.8548180979494155,0.9986818318770714,6,5
42.01,DE,1440.0,0.6042880279055901,0.9349954805664357,6,3
42.01,FL,53950.0,1.0704393993251928,0.9986818318770714,6,5
42.01,GA,41060.0,1.646616004390549,0.9986818318770714,6,5
42.01,HI,1990.0,0.6364541137313102,0.9349954805664357,6,3
42.01,IA,4710.0,0.5859316807873062,0.9986818318770714,6,5
42.01,ID,1630.0,0.3808820753703423,0.9986818318770714,6,5
42.01,IL,,,0.20655066787184895,6,4
42.01,IN,8860.0,0.539820369061835,0.9986818318770714,6,5
42.01,KS,3420.0,0.46435771523092895,0.9986818318770714,6,5
42.01,KY,5050.0,0.4932481000241678,0.9986818318770714,6,5
42.01,LA,16240.0,1.6526117611859885,0.9986818318770714,6,5
42.01,MA,16430.0,0.8844886749244535,0.957329014763483,6,4
42.01,MD,24570.0,1.7493598279528202,0.9986818318770714,6,5
42.01,ME,2630.0,0.8119501262523174,0.9986818318770714,6,5
42.01,MI,13610.0,0.6016325161208091,0.9986818318770714,6,5
42.01,MN,7330.0,0.48748267685214425,0.9986818318770714,6,5
42.01,MO,11570.0,0.7735841860992864,0.957329014763483,6,4
42.01,MS,1370.0,0.23095656799765907,0.957329014763483,6,4
42.01,MT,1880.0,0.7261785323282195,0.9763482976800241,6,4
42.01,NC,28560.0,1.1306707188393283,0.9986818318770714,6,5
42.01,ND,2230.0,1.0343639213160936,0.9349954805664357,6,3
42.01,NE,3020.0,0.5796284855601332,0.9080546349301999,6,4
42.01,NH,2000.0,0.5812507105780447,0.9986818318770714,6,5
42.01,NJ,29110.0,1.33340664414698,0.9986818318770714,6,5
42.01,NM,4170.0,0.9583346074225597,0.9986818318770714,6,5
42.01,NV,11780.0,1.5064733875617586,0.957329014763483,6,4
42.01,NY,31810.0,0.6509567942900014,0.9986818318770714,6,5
42.01,OH,12590.0,0.4431576456998417,0.9986818318770714,6,5
42.01,OK,2130.0,0.2448024792132148,0.9763482976800241,6,4
42.01,OR,8640.0,0.8579815488733472,1.0,6,6
42.01,PA,32360.0,1.043436478005846,0.9986818318770714,6,5
42.01,RI,1700.0,0.695497747239344,0.9986818318770714,6,5
42.01,SC,4210.0,0.36121395312254323,0.9080546349301999,6,4
42.01,SD,680.0,0.29427069610440726,0.957329014763483,6,4
42.01,TN,19140.0,1.1346122491519723,0.9986818318770714,6,5
42.01,TX,63260.0,0.8906942427558724,0.9986818318770714,6,5
42.01,UT,8810.0,1.0031586170250302,0.9763482976800241,6,4
42.01,VA,24300.0,1.1679345495654632,0.9080546349301999,6,4
