unit_id,school_name,cip_code,cip_description,credential_level,credential_label,median_debt,median_earnings_1yr,median_earnings_4yr,median_earnings_5yr
203517.0,Kent State University at Kent,907,"Radio, Television, and Digital Communication.",3,Bachelor's Degree,23500.0,26398.0,38987.0,45231.0
203517.0,Kent State University at Kent,909,"Public Relations, Advertising, and Applied Communication.",3,Bachelor's Degree,24417.0,40867.0,53234.0,59496.0
203517.0,Kent State University at Kent,1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,25000.0,43059.0,54201.0,62175.0
203517.0,Kent State University at Kent,1105,Computer Systems Analysis.,3,Bachelor's Degree,23625.0,55790.0,74118.0,84968.0
203517.0,Kent State University at Kent,1107,Computer Science.,3,Bachelor's Degree,22500.0,60051.0,86906.0,98308.0
203517.0,Kent State University at Kent,1108,Computer Software and Media Applications.,3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,1301,"Education, General.",3,Bachelor's Degree,25875.0,37370.0,36833.0,44468.0
203517.0,Kent State University at Kent,1310,Special Education and Teaching.,3,Bachelor's Degree,24000.0,39139.0,39432.0,45441.0
203517.0,Kent State University at Kent,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor's Degree,25000.0,33040.0,34702.0,40115.0
203517.0,Kent State University at Kent,1313,"Teacher Education and Professional Development, Specific Subject Areas.",3,Bachelor's Degree,25000.0,35860.0,42639.0,47225.0
203517.0,Kent State University at Kent,1314,Teaching English or French as a Second or Foreign Language.,3,Bachelor's Degree,23792.0,,,29911.0
203517.0,Kent State University at Kent,1402,"Aerospace, Aeronautical and Astronautical Engineering.",3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,1435,Industrial Engineering.,3,Bachelor's Degree,26500.0,56274.0,69147.0,76477.0
203517.0,Kent State University at Kent,1442,"Mechatronics, Robotics, and Automation Engineering.",3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,1500,"Engineering Technology, General.",3,Bachelor's Degree,26975.0,45477.0,51742.0,62378.0
203517.0,Kent State University at Kent,1504,Electromechanical Instrumentation and Maintenance Technologies/Technicians.,3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,1508,Mechanical Engineering Related Technologies/Technicians.,3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,1512,Computer Engineering Technologies/Technicians.,3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,1601,"Linguistic, Comparative, and Related Language Studies and Services.",3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,1604,"Slavic, Baltic and Albanian Languages, Literatures, and Linguistics.",3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,1605,"Germanic Languages, Literatures, and Linguistics.",3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,1609,"Romance Languages, Literatures, and Linguistics.",3,Bachelor's Degree,,,36517.0,40075.0
203517.0,Kent State University at Kent,1612,"Classics and Classical Languages, Literatures, and Linguistics.",3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,1616,American Sign Language.,3,Bachelor's Degree,29390.0,33929.0,,
203517.0,Kent State University at Kent,1905,"Foods, Nutrition, and Related Services.",3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,1907,"Human Development, Family Studies, and Related Services.",3,Bachelor's Degree,26000.0,33643.0,36638.0,40893.0
203517.0,Kent State University at Kent,2203,Legal Support Services.,3,Bachelor's Degree,21946.0,38981.0,43984.0,
203517.0,Kent State University at Kent,2301,"English Language and Literature, General.",3,Bachelor's Degree,25000.0,22318.0,34698.0,36870.0
203517.0,Kent State University at Kent,2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor's Degree,27000.0,41205.0,43439.0,50733.0
203517.0,Kent State University at Kent,2601,"Biology, General.",3,Bachelor's Degree,22126.0,30118.0,43348.0,57546.0
203517.0,Kent State University at Kent,2603,Botany/Plant Biology.,3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,2607,Zoology/Animal Biology.,3,Bachelor's Degree,25000.0,25491.0,31034.0,37701.0
203517.0,Kent State University at Kent,2612,Biotechnology.,3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,2615,Neurobiology and Neurosciences.,3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,2699,"Biological and Biomedical Sciences, Other.",3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,2701,Mathematics.,3,Bachelor's Degree,19250.0,54367.0,,58637.0
203517.0,Kent State University at Kent,2703,Applied Mathematics.,3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,3005,Peace Studies and Conflict Resolution.,3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,3020,International/Global Studies.,3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,3103,"Parks, Recreation and Leisure Facilities Management.",3,Bachelor's Degree,19500.0,31422.0,39565.0,45691.0
203517.0,Kent State University at Kent,3105,Health and Physical Education/Fitness.,3,Bachelor's Degree,25000.0,34147.0,48504.0,57369.0
203517.0,Kent State University at Kent,3801,Philosophy.,3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,4005,Chemistry.,3,Bachelor's Degree,24892.0,39790.0,59546.0,76430.0
203517.0,Kent State University at Kent,4006,Geological and Earth Sciences/Geosciences.,3,Bachelor's Degree,25000.0,40005.0,43344.0,47238.0
203517.0,Kent State University at Kent,4008,Physics.,3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,4201,"Psychology, General.",3,Bachelor's Degree,25000.0,28474.0,34961.0,40904.0
203517.0,Kent State University at Kent,4301,Criminal Justice and Corrections.,3,Bachelor's Degree,24553.0,33980.0,41097.0,47159.0
203517.0,Kent State University at Kent,4502,Anthropology.,3,Bachelor's Degree,25425.0,24434.0,,40708.0
203517.0,Kent State University at Kent,4506,Economics.,3,Bachelor's Degree,23812.0,56731.0,,
203517.0,Kent State University at Kent,4507,Geography and Cartography.,3,Bachelor's Degree,,31414.0,41244.0,48350.0
203517.0,Kent State University at Kent,4509,International Relations and National Security Studies.,3,Bachelor's Degree,25500.0,,,57972.0
203517.0,Kent State University at Kent,4510,Political Science and Government.,3,Bachelor's Degree,21400.0,31389.0,42383.0,53317.0
203517.0,Kent State University at Kent,4511,Sociology.,3,Bachelor's Degree,23250.0,29183.0,33392.0,38423.0
203517.0,Kent State University at Kent,4901,Air Transportation.,3,Bachelor's Degree,23711.0,40876.0,66019.0,78760.0
203517.0,Kent State University at Kent,5001,"Visual and Performing Arts, General.",3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,5002,"Crafts/Craft Design, Folk Art and Artisanry.",3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,5003,Dance.,3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,5004,Design and Applied Arts.,3,Bachelor's Degree,25000.0,36351.0,45915.0,52096.0
203517.0,Kent State University at Kent,5005,Drama/Theatre Arts and Stagecraft.,3,Bachelor's Degree,26000.0,24565.0,28574.0,30381.0
203517.0,Kent State University at Kent,5007,Fine and Studio Arts.,3,Bachelor's Degree,26899.0,19138.0,29592.0,33881.0
203517.0,Kent State University at Kent,5009,Music.,3,Bachelor's Degree,28000.0,24340.0,25707.0,
203517.0,Kent State University at Kent,5102,Communication Disorders Sciences and Services.,3,Bachelor's Degree,21050.0,27742.0,48193.0,51854.0
203517.0,Kent State University at Kent,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,Bachelor's Degree,25000.0,59567.0,45388.0,57289.0
203517.0,Kent State University at Kent,5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,5111,Health/Medical Preparatory Programs.,3,Bachelor's Degree,26000.0,41924.0,48056.0,58519.0
203517.0,Kent State University at Kent,5122,Public Health.,3,Bachelor's Degree,26000.0,39159.0,42596.0,48967.0
203517.0,Kent State University at Kent,5131,Dietetics and Clinical Nutrition Services.,3,Bachelor's Degree,24792.0,23993.0,46038.0,50119.0
203517.0,Kent State University at Kent,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,25000.0,66990.0,62436.0,70845.0
203517.0,Kent State University at Kent,5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,24909.0,43509.0,50908.0,59986.0
203517.0,Kent State University at Kent,5203,Accounting and Related Services.,3,Bachelor's Degree,22300.0,53988.0,65364.0,72738.0
203517.0,Kent State University at Kent,5206,Business/Managerial Economics.,3,Bachelor's Degree,25000.0,51622.0,50931.0,65906.0
203517.0,Kent State University at Kent,5207,Entrepreneurial and Small Business Operations.,3,Bachelor's Degree,25000.0,47312.0,54490.0,71620.0
203517.0,Kent State University at Kent,5208,Finance and Financial Management Services.,3,Bachelor's Degree,24758.0,51153.0,64039.0,74512.0
203517.0,Kent State University at Kent,5209,Hospitality Administration/Management.,3,Bachelor's Degree,25000.0,31926.0,41683.0,45417.0
203517.0,Kent State University at Kent,5210,Human Resources Management and Services.,3,Bachelor's Degree,22944.0,47983.0,,
203517.0,Kent State University at Kent,5213,Management Sciences and Quantitative Methods.,3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,5214,Marketing.,3,Bachelor's Degree,24178.0,44567.0,52972.0,64923.0
203517.0,Kent State University at Kent,5217,Insurance.,3,Bachelor's Degree,,,,
203517.0,Kent State University at Kent,5219,"Specialized Sales, Merchandising and  Marketing Operations.",3,Bachelor's Degree,25000.0,36625.0,49026.0,57478.0
203517.0,Kent State University at Kent,5220,Construction Management.,3,Bachelor's Degree,22500.0,64652.0,74983.0,75683.0
203517.0,Kent State University at Kent,5401,History.,3,Bachelor's Degree,25125.0,28476.0,38221.0,44024.0
203526.0,Kent State University at Geauga,1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,,,,
203526.0,Kent State University at Geauga,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor's Degree,25000.0,33040.0,34702.0,40115.0
203526.0,Kent State University at Geauga,2301,"English Language and Literature, General.",3,Bachelor's Degree,25000.0,22318.0,34698.0,36870.0
203526.0,Kent State University at Geauga,2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor's Degree,27000.0,41205.0,43439.0,50733.0
203526.0,Kent State University at Geauga,4201,"Psychology, General.",3,Bachelor's Degree,25000.0,28474.0,34961.0,40904.0
203526.0,Kent State University at Geauga,5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,
203526.0,Kent State University at Geauga,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,25000.0,66990.0,62436.0,70845.0
203526.0,Kent State University at Geauga,5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,24909.0,43509.0,50908.0,59986.0
203526.0,Kent State University at Geauga,5217,Insurance.,3,Bachelor's Degree,,,,
203535.0,Kenyon College,301,Natural Resources Conservation and Research.,3,Bachelor's Degree,,,,
203535.0,Kenyon College,501,Area Studies.,3,Bachelor's Degree,,,,
203535.0,Kenyon College,502,"Ethnic, Cultural Minority, Gender, and Group Studies.",3,Bachelor's Degree,,,,
203535.0,Kenyon College,1601,"Linguistic, Comparative, and Related Language Studies and Services.",3,Bachelor's Degree,,,,
203535.0,Kenyon College,1603,"East Asian Languages, Literatures, and Linguistics.",3,Bachelor's Degree,,,,
203535.0,Kenyon College,1604,"Slavic, Baltic and Albanian Languages, Literatures, and Linguistics.",3,Bachelor's Degree,,,,
203535.0,Kenyon College,1605,"Germanic Languages, Literatures, and Linguistics.",3,Bachelor's Degree,,,,
203535.0,Kenyon College,1609,"Romance Languages, Literatures, and Linguistics.",3,Bachelor's Degree,,,,
203535.0,Kenyon College,1611,"Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics.",3,Bachelor's Degree,,,,
203535.0,Kenyon College,1612,"Classics and Classical Languages, Literatures, and Linguistics.",3,Bachelor's Degree,,,,
203535.0,Kenyon College,2301,"English Language and Literature, General.",3,Bachelor's Degree,19000.0,29962.0,42331.0,44562.0
203535.0,Kenyon College,2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor's Degree,,,,
203535.0,Kenyon College,2601,"Biology, General.",3,Bachelor's Degree,,,,
203535.0,Kenyon College,2602,"Biochemistry, Biophysics and Molecular Biology.",3,Bachelor's Degree,,,,
203535.0,Kenyon College,2615,Neurobiology and Neurosciences.,3,Bachelor's Degree,,,,
203535.0,Kenyon College,2701,Mathematics.,3,Bachelor's Degree,,,,
203535.0,Kenyon College,3020,International/Global Studies.,3,Bachelor's Degree,,,,60485.0
203535.0,Kenyon College,3099,"Multi/Interdisciplinary Studies, Other.",3,Bachelor's Degree,,,,
203535.0,Kenyon College,3801,Philosophy.,3,Bachelor's Degree,,,,
203535.0,Kenyon College,3802,Religion/Religious Studies.,3,Bachelor's Degree,,,,
203535.0,Kenyon College,4005,Chemistry.,3,Bachelor's Degree,,,,
203535.0,Kenyon College,4008,Physics.,3,Bachelor's Degree,,,,
203535.0,Kenyon College,4201,"Psychology, General.",3,Bachelor's Degree,19000.0,39203.0,42073.0,
203535.0,Kenyon College,4502,Anthropology.,3,Bachelor's Degree,,,,
203535.0,Kenyon College,4506,Economics.,3,Bachelor's Degree,18718.0,58082.0,75347.0,85978.0
203535.0,Kenyon College,4510,Political Science and Government.,3,Bachelor's Degree,18354.0,39550.0,43685.0,
203535.0,Kenyon College,4511,Sociology.,3,Bachelor's Degree,,,,
203535.0,Kenyon College,5003,Dance.,3,Bachelor's Degree,,,,
203535.0,Kenyon College,5005,Drama/Theatre Arts and Stagecraft.,3,Bachelor's Degree,,,,
203535.0,Kenyon College,5006,Film/Video and Photographic Arts.,3,Bachelor's Degree,,,,
203535.0,Kenyon College,5007,Fine and Studio Arts.,3,Bachelor's Degree,15500.0,23082.0,,
203535.0,Kenyon College,5009,Music.,3,Bachelor's Degree,,,,
203535.0,Kenyon College,5401,History.,3,Bachelor's Degree,,,,
203544.0,Kettering College,5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,
203544.0,Kettering College,5108,Allied Health and Medical Assisting Services.,3,Bachelor's Degree,,,,
203544.0,Kettering College,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,Bachelor's Degree,32026.0,65690.0,62668.0,71168.0
203544.0,Kettering College,5111,Health/Medical Preparatory Programs.,3,Bachelor's Degree,,,,
203544.0,Kettering College,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,29050.0,79505.0,61158.0,71707.0
203544.0,Kettering College,5199,"Health Professions and Related Clinical Sciences, Other.",3,Bachelor's Degree,26752.0,70890.0,58053.0,72387.0
203580.0,Lake Erie College,101,Agricultural Business and Management.,3,Bachelor's Degree,,,,
203580.0,Lake Erie College,105,Agricultural and Domestic Animal Services.,3,Bachelor's Degree,,,,
203580.0,Lake Erie College,301,Natural Resources Conservation and Research.,3,Bachelor's Degree,,,,
203580.0,Lake Erie College,909,"Public Relations, Advertising, and Applied Communication.",3,Bachelor's Degree,,,,
203580.0,Lake Erie College,999,"Communication, Journalism, and Related Programs, Other.",3,Bachelor's Degree,,,,
203580.0,Lake Erie College,1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,,,,
203580.0,Lake Erie College,1310,Special Education and Teaching.,3,Bachelor's Degree,,,,
203580.0,Lake Erie College,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor's Degree,25250.0,,,44294.0
203580.0,Lake Erie College,1605,"Germanic Languages, Literatures, and Linguistics.",3,Bachelor's Degree,,,,
203580.0,Lake Erie College,1609,"Romance Languages, Literatures, and Linguistics.",3,Bachelor's Degree,,,,
203580.0,Lake Erie College,2203,Legal Support Services.,3,Bachelor's Degree,,,,
203580.0,Lake Erie College,2301,"English Language and Literature, General.",3,Bachelor's Degree,,,,
203580.0,Lake Erie College,2601,"Biology, General.",3,Bachelor's Degree,27000.0,,46892.0,60855.0
203580.0,Lake Erie College,2701,Mathematics.,3,Bachelor's Degree,,,,
203580.0,Lake Erie College,3099,"Multi/Interdisciplinary Studies, Other.",3,Bachelor's Degree,,,,
203580.0,Lake Erie College,3105,Health and Physical Education/Fitness.,3,Bachelor's Degree,,,35167.0,45059.0
203580.0,Lake Erie College,4005,Chemistry.,3,Bachelor's Degree,,,,
203580.0,Lake Erie College,4201,"Psychology, General.",3,Bachelor's Degree,27000.0,35067.0,,
203580.0,Lake Erie College,4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,,54097.0,65364.0
203580.0,Lake Erie College,4501,"Social Sciences, General.",3,Bachelor's Degree,,,,
203580.0,Lake Erie College,4510,Political Science and Government.,3,Bachelor's Degree,,,,
203580.0,Lake Erie College,5001,"Visual and Performing Arts, General.",3,Bachelor's Degree,,,,
203580.0,Lake Erie College,5007,Fine and Studio Arts.,3,Bachelor's Degree,,,,
203580.0,Lake Erie College,5123,Rehabilitation and Therapeutic Professions.,3,Bachelor's Degree,,,,
203580.0,Lake Erie College,5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,27000.0,44440.0,47036.0,58568.0
203580.0,Lake Erie College,5203,Accounting and Related Services.,3,Bachelor's Degree,,,,
203580.0,Lake Erie College,5207,Entrepreneurial and Small Business Operations.,3,Bachelor's Degree,,,,
203580.0,Lake Erie College,5208,Finance and Financial Management Services.,3,Bachelor's Degree,,,,
203580.0,Lake Erie College,5210,Human Resources Management and Services.,3,Bachelor's Degree,,,,
203580.0,Lake Erie College,5211,International Business.,3,Bachelor's Degree,,,,
203580.0,Lake Erie College,5214,Marketing.,3,Bachelor's Degree,,,,
203580.0,Lake Erie College,5401,History.,3,Bachelor's Degree,,,,
203748.0,Lorain County Community College,1503,Electrical Engineering Technologies/Technicians.,3,Bachelor's Degree,,,,
203757.0,Lourdes University,301,Natural Resources Conservation and Research.,3,Bachelor's Degree,,,,
203757.0,Lourdes University,901,Communication and Media Studies.,3,Bachelor's Degree,,,,
203757.0,Lourdes University,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor's Degree,30937.0,33041.0,39249.0,44122.0
203757.0,Lourdes University,2301,"English Language and Literature, General.",3,Bachelor's Degree,,,,
203757.0,Lourdes University,2601,"Biology, General.",3,Bachelor's Degree,,,39975.0,56441.0
203757.0,Lourdes University,3099,"Multi/Interdisciplinary Studies, Other.",3,Bachelor's Degree,21810.0,22921.0,34987.0,39698.0
203757.0,Lourdes University,3105,Health and Physical Education/Fitness.,3,Bachelor's Degree,,,,
203757.0,Lourdes University,3802,Religion/Religious Studies.,3,Bachelor's Degree,,,,
203757.0,Lourdes University,4201,"Psychology, General.",3,Bachelor's Degree,,,38948.0,45121.0
203757.0,Lourdes University,4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,,43437.0,48505.0
203757.0,Lourdes University,4407,Social Work.,3,Bachelor's Degree,,,40207.0,46178.0
203757.0,Lourdes University,4511,Sociology.,3,Bachelor's Degree,,,,
203757.0,Lourdes University,5007,Fine and Studio Arts.,3,Bachelor's Degree,,,,
203757.0,Lourdes University,5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,
203757.0,Lourdes University,5122,Public Health.,3,Bachelor's Degree,,,,
203757.0,Lourdes University,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,28151.0,67414.0,60720.0,72028.0
203757.0,Lourdes University,5201,"Business/Commerce, General.",3,Bachelor's Degree,,,,
203757.0,Lourdes University,5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,27000.0,40983.0,51470.0,48238.0
203757.0,Lourdes University,5203,Accounting and Related Services.,3,Bachelor's Degree,,,54300.0,59597.0
203757.0,Lourdes University,5210,Human Resources Management and Services.,3,Bachelor's Degree,,,,
203757.0,Lourdes University,5213,Management Sciences and Quantitative Methods.,3,Bachelor's Degree,,,55568.0,54126.0
203757.0,Lourdes University,5214,Marketing.,3,Bachelor's Degree,,,46653.0,49461.0
203757.0,Lourdes University,5401,History.,3,Bachelor's Degree,,,,
203775.0,Malone University,302,Natural Resources Management and Policy.,3,Bachelor's Degree,,,,
203775.0,Malone University,999,"Communication, Journalism, and Related Programs, Other.",3,Bachelor's Degree,27000.0,26204.0,42190.0,46455.0
203775.0,Malone University,1002,Audiovisual Communications Technologies/Technicians.,3,Bachelor's Degree,,,,
203775.0,Malone University,1107,Computer Science.,3,Bachelor's Degree,,,,
203775.0,Malone University,1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,,,,
203775.0,Malone University,1301,"Education, General.",3,Bachelor's Degree,,,,
203775.0,Malone University,1310,Special Education and Teaching.,3,Bachelor's Degree,,,37473.0,41718.0
203775.0,Malone University,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor's Degree,,37284.0,36568.0,39927.0
203775.0,Malone University,1313,"Teacher Education and Professional Development, Specific Subject Areas.",3,Bachelor's Degree,,,36574.0,42652.0
203775.0,Malone University,1609,"Romance Languages, Literatures, and Linguistics.",3,Bachelor's Degree,,,,
203775.0,Malone University,2301,"English Language and Literature, General.",3,Bachelor's Degree,,,,
203775.0,Malone University,2313,Rhetoric and Composition/Writing Studies.,3,Bachelor's Degree,,,,
203775.0,Malone University,2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor's Degree,,,,
203775.0,Malone University,2601,"Biology, General.",3,Bachelor's Degree,27000.0,22005.0,,45730.0
203775.0,Malone University,2602,"Biochemistry, Biophysics and Molecular Biology.",3,Bachelor's Degree,,,,
203775.0,Malone University,2607,Zoology/Animal Biology.,3,Bachelor's Degree,,,,
203775.0,Malone University,2701,Mathematics.,3,Bachelor's Degree,,,,
203775.0,Malone University,3020,International/Global Studies.,3,Bachelor's Degree,,,,
203775.0,Malone University,3105,Health and Physical Education/Fitness.,3,Bachelor's Degree,27000.0,31005.0,38110.0,47798.0
203775.0,Malone University,3801,Philosophy.,3,Bachelor's Degree,,,,
203775.0,Malone University,3902,Bible/Biblical Studies.,3,Bachelor's Degree,,,,
203775.0,Malone University,3904,Religious Education.,3,Bachelor's Degree,,,,
203775.0,Malone University,3905,Religious/Sacred Music.,3,Bachelor's Degree,,,,
203775.0,Malone University,3906,Theological and Ministerial Studies.,3,Bachelor's Degree,,,,
203775.0,Malone University,3907,Pastoral Counseling and Specialized Ministries.,3,Bachelor's Degree,,,,
203775.0,Malone University,4005,Chemistry.,3,Bachelor's Degree,,,,
203775.0,Malone University,4201,"Psychology, General.",3,Bachelor's Degree,,,,43976.0
203775.0,Malone University,4228,"Clinical, Counseling and Applied Psychology.",3,Bachelor's Degree,,,,
203775.0,Malone University,4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,,,
203775.0,Malone University,4400,"Human Services, General.",3,Bachelor's Degree,,,,
203775.0,Malone University,4407,Social Work.,3,Bachelor's Degree,27000.0,,,
203775.0,Malone University,4510,Political Science and Government.,3,Bachelor's Degree,,,,
203775.0,Malone University,4599,"Social Sciences, Other.",3,Bachelor's Degree,,,,
203775.0,Malone University,5001,"Visual and Performing Arts, General.",3,Bachelor's Degree,,,,
203775.0,Malone University,5002,"Crafts/Craft Design, Folk Art and Artisanry.",3,Bachelor's Degree,,,,
203775.0,Malone University,5004,Design and Applied Arts.,3,Bachelor's Degree,,,,
203775.0,Malone University,5007,Fine and Studio Arts.,3,Bachelor's Degree,,,,
203775.0,Malone University,5009,Music.,3,Bachelor's Degree,,,,
203775.0,Malone University,5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,
203775.0,Malone University,5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,3,Bachelor's Degree,,,,
203775.0,Malone University,5122,Public Health.,3,Bachelor's Degree,,,,
203775.0,Malone University,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,23862.0,67144.0,63478.0,70108.0
203775.0,Malone University,5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,24161.0,52431.0,59362.0,65032.0
203775.0,Malone University,5203,Accounting and Related Services.,3,Bachelor's Degree,,,,
203775.0,Malone University,5208,Finance and Financial Management Services.,3,Bachelor's Degree,,,,
203775.0,Malone University,5214,Marketing.,3,Bachelor's Degree,26000.0,40893.0,,
203775.0,Malone University,5401,History.,3,Bachelor's Degree,,,,
203845.0,Marietta College,301,Natural Resources Conservation and Research.,3,Bachelor's Degree,,,,
203845.0,Marietta College,302,Natural Resources Management and Policy.,3,Bachelor's Degree,,,,
203845.0,Marietta College,501,Area Studies.,3,Bachelor's Degree,,,,
203845.0,Marietta College,901,Communication and Media Studies.,3,Bachelor's Degree,,,,
203845.0,Marietta College,904,Journalism.,3,Bachelor's Degree,,,,
203845.0,Marietta College,909,"Public Relations, Advertising, and Applied Communication.",3,Bachelor's Degree,,,50501.0,
203845.0,Marietta College,1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,,,,
203845.0,Marietta College,1107,Computer Science.,3,Bachelor's Degree,,,,
203845.0,Marietta College,1301,"Education, General.",3,Bachelor's Degree,,,,
203845.0,Marietta College,1310,Special Education and Teaching.,3,Bachelor's Degree,,,,
203845.0,Marietta College,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor's Degree,,,,
203845.0,Marietta College,1313,"Teacher Education and Professional Development, Specific Subject Areas.",3,Bachelor's Degree,,,,
203845.0,Marietta College,1425,Petroleum Engineering.,3,Bachelor's Degree,27000.0,82205.0,88869.0,93979.0
203845.0,Marietta College,1609,"Romance Languages, Literatures, and Linguistics.",3,Bachelor's Degree,,,,
203845.0,Marietta College,2301,"English Language and Literature, General.",3,Bachelor's Degree,,,,
203845.0,Marietta College,2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor's Degree,,,,
203845.0,Marietta College,2601,"Biology, General.",3,Bachelor's Degree,,,,
203845.0,Marietta College,2602,"Biochemistry, Biophysics and Molecular Biology.",3,Bachelor's Degree,,,,
203845.0,Marietta College,2701,Mathematics.,3,Bachelor's Degree,,,,
203845.0,Marietta College,3020,International/Global Studies.,3,Bachelor's Degree,,,,
203845.0,Marietta College,3099,"Multi/Interdisciplinary Studies, Other.",3,Bachelor's Degree,,,,
203845.0,Marietta College,3105,Health and Physical Education/Fitness.,3,Bachelor's Degree,,,,
203845.0,Marietta College,4005,Chemistry.,3,Bachelor's Degree,,,,
203845.0,Marietta College,4006,Geological and Earth Sciences/Geosciences.,3,Bachelor's Degree,,,,
203845.0,Marietta College,4008,Physics.,3,Bachelor's Degree,,,,
203845.0,Marietta College,4201,"Psychology, General.",3,Bachelor's Degree,,,,
203845.0,Marietta College,4506,Economics.,3,Bachelor's Degree,,,,
203845.0,Marietta College,4510,Political Science and Government.,3,Bachelor's Degree,,,,
203845.0,Marietta College,5004,Design and Applied Arts.,3,Bachelor's Degree,,,,
203845.0,Marietta College,5005,Drama/Theatre Arts and Stagecraft.,3,Bachelor's Degree,,,,
203845.0,Marietta College,5007,Fine and Studio Arts.,3,Bachelor's Degree,,,,
203845.0,Marietta College,5009,Music.,3,Bachelor's Degree,,,,
203845.0,Marietta College,5100,"Health Services/Allied Health/Health Sciences, General.",3,Bachelor's Degree,,,,
203845.0,Marietta College,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,Bachelor's Degree,,,,
203845.0,Marietta College,5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,,
203845.0,Marietta College,5203,Accounting and Related Services.,3,Bachelor's Degree,,,,
203845.0,Marietta College,5208,Finance and Financial Management Services.,3,Bachelor's Degree,,,,
203845.0,Marietta College,5211,International Business.,3,Bachelor's Degree,,,,
203845.0,Marietta College,5213,Management Sciences and Quantitative Methods.,3,Bachelor's Degree,,,,
203845.0,Marietta College,5214,Marketing.,3,Bachelor's Degree,,44959.0,,
203845.0,Marietta College,5401,History.,3,Bachelor's Degree,,,,
