cip4,hours_per_week,time_pressure,decision_autonomy,decision_frequency,precision_required,physical_standing,physical_sitting,outdoor_work,indoor_climate_controlled,teamwork_required,customer_facing,phone_use,email_use,n_routing_socs,n_routing_socs_with_context,pct_routing_emp_with_context
30.53,2.43501084644832,3.830949383241174,4.388888983411314,4.002440663547427,3.562530625265844,2.506983198638877,3.810194598043386,1.7275450871969376,4.70800765631646,4.586939600170141,3.9929002552105493,4.786258400680562,4.861247766907698,8,5,0.7046939631916552
30.70,2.2459282335014383,3.493566886248555,4.271283993303867,2.8986207057751217,4.223466956030029,1.5653334324761135,4.803339696565055,1.0822259454161356,3.544951879020698,4.565780437028635,2.3156673378646815,3.8364764860484644,4.694481888702513,8,7,0.9480937210975234
30.71,2.4689719006174213,4.017575332852612,4.248086688032485,3.6634484524377555,4.214252506007056,1.842029025919314,4.5315280738290555,1.356397316815094,4.327595852612803,4.167678549645235,3.1067425447668975,4.600122667108857,4.982099139728272,9,7,0.8602222310589491
31.01,2.4,3.58,4.62,3.76,3.63,2.74,3.26,2.09,4.39,4.41,3.61,4.03,4.82,1,1,1.0
31.03,2.581102035454644,3.9179246929863,4.327491564470634,4.448573371354061,4.01822722088534,3.1939204655830036,2.8362508238507074,3.379161247684832,3.8083668702285056,4.490626541636558,4.030557118776993,4.290688816761587,4.188554697681717,5,5,1.0
31.05,2.1320830980972585,3.31655171887636,4.356593985077132,3.926785632543449,3.3377969696507317,3.9882066618856524,2.3139338083830507,2.8229998321558814,4.638910844255917,4.048925339884341,3.7989233562720286,3.7149604040465687,4.430260463554938,7,7,1.0
31.06,1.81,3.3,4.1,3.65,3.29,2.94,2.91,2.18,4.32,4.49,3.5400000000000005,4.54,3.47,2,1,0.7693492682684424
38.00,2.47,3.64,4.62,3.7900000000000005,4.23,2.46,3.9100000000000006,1.0,4.61,3.42,2.46,3.05,4.96,1,1,1.0
38.01,2.3929732543415336,3.470217981186686,4.2690888748191025,3.466178889874423,4.196840539073806,2.5822778488399236,3.756889643632417,1.477736062742169,4.612078642453667,4.1503883164495905,3.2839737337192476,3.873048673420165,4.928557778581766,4,4,1.0
38.02,2.5550077471335606,3.778137589092036,4.630625968391696,3.751038115897118,3.989144716454912,2.5308397892779677,3.91,1.0956337155252556,4.56749612643322,3.6927331887201738,2.7079392624728853,3.149175704989154,4.93874806321661,2,2,1.0
38.99,2.47,3.64,4.62,3.7900000000000005,4.23,2.46,3.9100000000000006,1.0,4.61,3.42,2.46,3.05,4.96,1,1,1.0
39.02,1.9880378250591018,3.1174515366430264,4.670732860520094,3.5921418439716315,3.2610023640661945,2.4650732860520095,3.788241134751773,1.213078014184397,4.726685579196217,3.7243971631205675,2.8658628841607565,3.6638676122931435,4.701262411347518,2,2,1.0
39.03,1.9880378250591018,3.1174515366430264,4.670732860520094,3.5921418439716315,3.2610023640661945,2.4650732860520095,3.788241134751773,1.213078014184397,4.726685579196217,3.7243971631205675,2.8658628841607565,3.6638676122931435,4.701262411347518,3,2,0.7765742610611346
39.04,1.9880378250591018,3.1174515366430264,4.670732860520094,3.5921418439716315,3.2610023640661945,2.4650732860520095,3.788241134751773,1.213078014184397,4.726685579196217,3.7243971631205675,2.8658628841607565,3.6638676122931435,4.701262411347518,2,2,1.0
39.05,2.0245927146256637,3.2985868570382575,4.677338458722314,3.6029434376716094,3.5338733296723417,2.5609793153944724,3.7096430532674356,1.2778363536518396,4.646181585209591,3.831740801757276,3.1037818048691195,3.7871297821709677,4.67389346512905,4,3,0.817814371257485
39.06,2.477359351241764,3.8092650785605677,4.5390471363405975,3.848874809934111,3.714845413076533,2.349609731373543,4.020390268626457,1.7285757729346174,4.448094272681196,4.016107450582869,3.416715661429295,4.249574252407501,4.864328433857071,3,2,0.8663958722142936
39.07,,,,,,,,,,,,,,6,3,0.39168097393475887
39.08,2.5858590706488482,3.8204749478401405,4.2075611839744775,3.8646802740612016,4.119896939485029,2.2192585598928285,3.987463115325459,2.171564826815624,4.369981510804577,4.38210451086254,3.417731747757648,4.658412839465996,4.81854258976244,5,4,0.9850535468657889
40.01,2.4938348315486487,3.2885425863508915,4.242021546710016,3.5574660205945117,3.2403350944043434,3.2007336722774617,3.083182763004832,2.0930325332481488,4.562675949142985,4.265029598918253,3.354076463043608,3.643455875042256,4.9582270103800035,2,2,1.0
40.02,2.4438419086771033,3.3787802757995165,4.311168389713786,3.265507949649331,4.1259372690472995,2.3254951517542115,3.9648897200853264,1.6831100835710138,4.4629702061533925,4.309380419690048,3.293606977291051,4.213477279853087,4.93034907450954,5,5,1.0
40.04,2.4515846691641134,3.5908496835990933,4.153809638974012,3.34087884083419,4.421284318244776,2.474864341767154,3.7605769798862516,1.8610204721621377,4.65713959114876,4.246027017434512,3.066619206530584,4.115601161723714,4.83917652443775,4,4,1.0
40.05,2.424675081418653,3.5669498164879543,4.158630078620662,3.462323720752151,3.7166795928530996,2.7441094693497825,3.5810557263616323,1.8124003454051296,4.491340803089819,4.256834230164499,3.1756077137679375,3.977871881513974,4.947443004460545,14,14,1.0
40.06,2.5043556930366773,3.462466347843918,4.278936624824232,3.302282653068939,4.222086378749706,2.447833362942915,3.829459139544762,1.9823312915321634,4.481642169462567,4.31903785837044,3.2352493701663936,4.301504325833919,4.918652192699789,7,6,0.9830664669968897
40.08,2.4916363189892743,3.2888449080970585,4.250990369535892,3.5373411483736414,3.2533486461798837,3.1678583001366305,3.114449398296423,2.0672023642672674,4.54670315100375,4.252466178117639,3.3371038470132577,3.640288625993788,4.956222219118791,4,4,1.0
40.10,2.5720528179009543,3.6174100884109373,4.3636581902149025,3.6197989715100567,4.2731908357343755,2.4794433689421407,3.6320523974957437,1.8060631027739955,4.581629376571818,4.319882310150575,3.044381124552199,4.225244690310032,4.911027252614643,8,7,0.7791172269030058
40.11,2.4438419086771033,3.3787802757995165,4.311168389713786,3.265507949649331,4.1259372690472995,2.3254951517542115,3.9648897200853264,1.6831100835710138,4.4629702061533925,4.309380419690048,3.293606977291051,4.213477279853087,4.93034907450954,5,5,1.0
40.99,,,,,,,,,,,,,,3,2,0.4489417412175431
41.00,2.4413348128056556,3.7938667652981555,4.073657584350471,3.2466428307237085,4.707086261455635,2.6541466321456455,3.465868573542103,1.9393067028315458,4.723775120207127,3.948649981506596,2.414075124316771,3.665047877368184,4.666602145234867,3,2,0.9650208209399167
41.01,1.9299999999999997,3.33,3.85,2.63,4.39,2.81,3.2,1.46,4.35,3.9399999999999995,1.91,3.0,4.85,1,1,1.0
41.02,2.6795388556789073,3.8912382578992317,3.3573783091374887,4.075849701110162,4.746310845431256,2.7362254483347566,3.2721605465414174,2.7482578992314264,4.759812126387703,4.746771989752348,2.4522630230572156,4.903501280956448,4.798155422715627,2,2,1.0
41.03,2.4087941960442665,4.0556969206675175,3.965873445554207,3.524641090264165,4.482760405322714,3.335811734445171,2.9063048010205668,3.1436761152078994,3.864043062945331,4.231748654282958,2.293739796923779,3.8234488731240335,4.578859329786241,7,6,0.9909351586347239
41.99,2.2970677731673588,3.9495089903181193,3.974395573997234,3.241202489626556,4.521712586445366,2.783546334716459,3.388765975103734,2.478898478561549,4.532946058091286,3.9065958506224066,2.8736550484094048,3.983747994467497,4.716746058091286,4,3,0.9761827608554764
42.01,2.534662487741327,3.7416625900773446,4.292645127404445,3.7931867292515715,3.9974342756889367,2.1645504072051027,4.015223084378785,2.12631002927975,4.439566211043363,4.286466084758451,3.4672381475306224,4.568450961330764,4.789194542035586,6,6,1.0
42.27,2.4739700198148085,3.854190462207461,4.416694262810905,3.7979898576476026,4.109315423245813,2.3590442558294757,3.8104092663494793,2.046409766079794,4.445730413800088,4.473383781989408,3.525809994409622,4.502310149548917,4.871256901245633,11,10,0.9955938651193027
42.28,2.358996142012789,3.8184747372237053,4.2468397310095165,3.8022599622447966,3.965482439546772,2.23611598633899,4.0178251497364,1.769284233372038,4.468416661212286,4.48405252086949,3.540216105303381,4.7323165583129425,4.930205259711,16,13,0.9915861835746353
42.99,2.5882807312425493,3.803219752530505,4.275341410071676,3.8309980315951093,4.043175854808626,2.225207092272801,3.901011182381825,2.2542281307730194,4.44990477862728,4.4188073589547665,3.508962772381866,4.643736634545661,4.81165387815966,3,3,1.0
43.01,2.3922261859088403,3.705306401553636,4.331932141243881,4.038023709326456,4.381499176848536,2.8740691580745854,3.5105876735846167,3.1543746273907365,4.211879709942157,4.395925626838483,4.3635433636694705,4.715911706372255,4.6184534403776185,20,19,0.995288265570486
43.02,2.439757252788646,3.709448070946451,4.182836760729045,3.948774577216791,4.144157649745574,2.7871925710517402,3.231143947833613,3.0666540214393674,4.071988860533304,4.506088764875085,3.92335084343429,4.492531842049519,4.518600626667945,6,6,1.0
43.03,2.5846745485028793,3.725877497363046,4.298262246383091,4.024324366648835,4.130597372131661,2.395151364019972,3.7228925568214084,2.806944883224209,4.2755016308769545,4.473380223411722,3.8574637980448827,4.80281815797812,4.845468298820414,9,5,0.8365952837896897
43.04,2.4971187406593582,3.954862754636067,4.169062934033776,3.9907243968583193,4.465788200663024,2.2348646361628233,4.070552525185575,2.265962562456789,4.33443441232057,4.340356134861038,3.84066453268562,4.728842891373115,4.839552048853766,19,16,0.994811268119985
44.00,2.034508721821497,4.053754659437479,4.069336141098256,3.90403608139291,4.117854480321441,2.3710090203482275,3.598736021687564,2.09757305836601,4.336717980991109,4.6415454002678675,4.376972938955317,4.829399880589307,4.856245340562521,3,2,0.8488015340364333
44.02,2.220131343283582,4.074367306325516,4.030150106609808,4.308865955934613,4.39546382373845,2.2023431414356787,4.3187533759772565,1.54672921108742,4.310131343283582,4.5056514570007105,4.185520113717129,4.877825728500356,5.0,3,2,0.7611329900030294
44.04,2.6878204567846447,4.057563601324765,4.634572289970425,4.611494730395579,4.1792090517706075,2.789652160076063,3.2731083380656685,2.8084092091804127,4.365700261706906,4.599499800726358,4.270832413521657,4.788055467763365,4.873189356404462,10,9,0.9949744171101097
44.05,2.4165479908829983,3.7899145281107547,4.198388380043897,3.714588046598008,4.1678244766165795,2.326046133716022,4.1632338975181495,1.1262284737464123,4.800362991727165,4.6647377806854635,3.8892484804997474,4.649683754009793,4.958398615566435,8,7,0.9727876492265369
44.07,2.3437800329439384,4.2123167730086895,4.364939318779939,4.067934187856183,3.8703620046575913,2.438593066626275,3.7798509949448094,2.2649468920991347,4.459136357612132,4.5954972830717375,4.148891076736656,4.862978302440502,4.9446661112899255,9,7,0.9148810864180423
45.01,2.699943273806032,3.547519200799756,4.166609555866087,3.8334967795966373,3.4363523533310767,3.4523174784364623,2.86580258845815,2.337401645218763,4.465714862364942,4.606690109636457,3.7096190708675145,3.758439481626053,4.930463115204234,11,10,0.995453013609851
45.02,2.5511333554032047,3.798180531699756,4.258797485300643,3.7392567812633124,4.156153190093128,2.3722229173986293,3.746387859035095,2.161715374716566,4.485086965650461,4.519067644499863,3.3233017202472928,4.542342336056517,4.8344593567286624,6,6,1.0
45.03,2.584084638891544,3.816633655077572,4.226311125161228,3.825140415409712,4.051001561407606,2.236513221256517,3.875533114353481,2.372007445054519,4.399089353057848,4.466678083104703,3.5100849705396806,4.727278528980822,4.808734321252682,4,3,1.0
45.04,2.573664980591163,3.825716031499896,4.228218995156582,3.8000285348490954,4.1282821758557935,2.275000686453589,3.846853314998052,2.269080718344117,4.46597404716933,4.381912261056621,3.4218389967561573,4.612152265693336,4.79918526959313,5,5,1.0
45.05,2.559702133362912,3.778385479310137,4.213799498086628,3.798433469518545,4.016859290525896,2.2207600596941024,3.9173294124064677,2.321156944331866,4.417630343444418,4.4621431268662795,3.5151121756357884,4.723286250157525,4.82320865607996,4,4,1.0
45.06,2.4997548448108398,3.621483222989944,4.262925994566437,3.5133006055183538,3.7588512374165024,2.4284191667757726,3.9143626206075477,1.793737035491209,4.373560341059414,4.162882640946842,3.1321235452750744,4.144554351686053,4.921474756331738,9,9,1.0
45.07,2.534199293329472,3.8135179679831963,4.228414574072027,3.8327259360324346,4.113741301308263,2.2794384729533532,3.8472113292147756,2.4377460674500497,4.377781583000599,4.424854721942809,3.482331311147004,4.707534075965218,4.806336165588399,5,5,1.0
45.09,2.58508435053388,3.8098960866886262,4.240368477377513,3.8545372589093896,4.045645797325386,2.2354102332789885,3.882542793011911,2.3264323756659184,4.422476014475924,4.448119027251478,3.5091468389671627,4.718257650218061,4.815700367721014,3,3,1.0
45.10,2.5200566116633563,3.4657300659457184,4.246999125809691,3.641315444989219,3.500050759986815,2.851107291415543,3.378152886147594,2.1638438060618728,4.499616606002243,4.301319967629366,3.3833097729043256,3.9812296454009206,4.900439422140036,7,7,1.0
45.11,2.539232055479147,3.7702866842885983,4.217897712260038,3.7687393758595977,4.0464095929783355,2.2067398359776025,3.921819861478235,2.2879579196511997,4.404344734734932,4.44494538936355,3.4581380160006203,4.656264451980322,4.804701671735466,5,4,0.974827422896425
45.12,2.572465506129091,3.800073016977163,4.195454187117052,3.7932744745744,4.0056657104901765,2.215698234172543,3.8917918680430317,2.3576838219168903,4.412478191158695,4.47589724171705,3.5614441516882898,4.747444095022872,4.821926541096822,4,3,0.9747447840923816
45.13,2.581675267849449,3.8125095966027387,4.239759446141275,3.8151237357537924,4.045312012659229,2.2369520247222523,3.8795796812035217,2.343876382455699,4.403398461386062,4.444230119042494,3.4927241334188666,4.69945459494214,4.812803969629367,5,5,1.0
45.15,2.5833324196188028,3.8156732569617406,4.230247805868642,3.8181036719970285,4.050102955453996,2.237836810976897,3.875653550046367,2.3692995422402494,4.400631546532562,4.46233205295262,3.5063229180690025,4.719196321932315,4.809847315057961,5,5,1.0
45.99,2.5615219308095076,3.781580403178427,4.200231336256652,3.807712584853105,4.021694462206055,2.2199651674343683,3.9142924484004658,2.3477709662745374,4.413800375879485,4.484207733700414,3.532372404174596,4.7506723991431,4.819521836254683,3,2,0.9744124640767918
46.00,2.626346153846154,4.144615384615384,4.597307692307693,4.816,4.3640384615384615,3.7219999999999995,2.524117647058824,4.4266,2.9134,4.4724,3.818235294117648,4.8788,4.645,1,1,1.0
46.01,2.5828637816449387,4.11168403270984,4.515220302963747,4.681740599058528,4.3594308426693305,3.812489896261672,2.3959547045399874,4.392835912643728,2.8473345224839877,4.43324818044516,3.703695119428451,4.769585602310686,4.397801320706876,4,4,1.0
46.02,2.5074070751102577,4.2770276823228635,4.148497815307274,4.539468872604434,4.450320598926017,4.129373036666622,2.021110473953782,4.186908757697065,2.9721396656514747,4.475926235852696,3.4246724381125095,4.433937508478408,3.7564813608011596,2,2,1.0
46.03,2.508003968384473,4.140433136848649,4.475596611848278,4.463597557193035,4.502779268447603,3.8450199347802396,2.3966533598827957,4.036046378123716,3.1014753967255992,4.469950201611214,3.7085098399191687,4.728448643211024,4.308490849952636,7,7,1.0
46.04,2.4406728249134138,3.943022571064553,4.137642050963337,4.165963292670017,4.149044206183077,3.9957687122053063,2.064065633689645,4.037403689307645,3.299404873930226,4.310936785869839,3.5306331385602157,4.526374485686176,4.014326719555859,22,22,1.0
46.05,2.513498157107887,4.168114541116476,4.527156711256295,4.636592604043647,4.254112708641188,3.973382092072719,2.2010210738637936,4.2913593896003075,2.90998285629106,4.3253953492890185,3.632121517669827,4.564651909526336,4.100694169425161,7,7,1.0
47.00,2.567470071522368,3.8480342185448193,4.32487180794778,4.150888866223848,4.2449915218583065,3.0685469867537,3.035059856955263,3.59020500529087,3.453042696686513,4.3336068437089645,3.1715727271568266,4.8189230847686675,4.447470071522369,2,2,1.0
47.01,2.393555832021531,3.9364477225410046,4.306819301274564,4.213812014421368,4.109415655308993,3.657177677347281,2.3850269131163357,3.80792464327426,3.802076499263698,4.050481897120804,3.518982125628396,4.601799751180623,4.207888462905601,13,12,0.9982385218790789
47.02,2.24,3.8,4.3,4.35,4.15,3.9,2.02,4.05,3.44,4.21,3.89,4.68,3.89,1,1,1.0
47.03,2.499113321420985,3.837299104074773,4.016042184708043,3.478097439678117,4.010714865861125,4.040632645665947,2.0912436741681137,3.390807957115546,3.0372327531269914,4.325525746916743,2.4411960664259205,3.6210002624048774,3.3672531207437304,9,9,1.0
47.04,2.6373309898270514,3.6750100147771865,4.1784138977024,4.248559555241059,3.8612485765228355,3.088774782452109,2.97328278562751,4.199709851603298,3.9221444350602743,4.158162909194204,2.797090628257512,4.72067918565693,4.533210121715224,8,7,0.9599354331360457
47.06,2.4766487345802357,4.215154955184423,4.1959835054081704,4.273351177589138,4.416447207205625,4.00445187101194,2.128714818344305,3.161754328952049,2.8779316765549314,3.8958045505048067,3.215255828660011,3.8116062465142218,3.176982227472542,19,19,1.0
47.07,2.524593557605092,3.798722598148996,4.17692384874098,3.6919262969473676,4.0708806318780555,3.404006710493574,2.717987253272971,3.320727799584206,3.466297027636638,4.354267665213797,2.6836817010619596,4.234694616354018,3.9095726475144694,5,5,1.0
48.03,2.0452382445141066,3.9037899686520374,3.510015673981191,3.317137931034483,4.304670846394984,4.410529780564263,1.8886175548589341,1.1336489028213166,3.7781598746081504,3.0244670846394985,2.717056426332288,2.5121442006269596,1.4272507836990596,3,3,1.0
48.05,2.425853346490574,4.316911624651468,3.603290495806128,3.4323885554956344,4.483011210427878,4.138398239836605,2.0415611983798234,1.5110011933311152,3.2150865165058344,3.7418522449541602,2.161316393386192,2.168309026861425,2.2005628162614315,24,23,0.98850444339842
48.07,2.280811752988048,4.057280876494024,3.809254980079682,3.5153386454183266,4.315320717131474,4.63635906374502,1.4683759960159364,1.8083017928286853,2.1087171314741036,3.9240488047808766,2.366394920318725,2.610606075697211,1.3602903386454184,7,6,0.9682241188099715
48.08,2.8,4.09,4.11,4.18,4.53,4.09,2.09,3.27,4.29,4.43,3.78,4.95,4.25,1,1,1.0
49.01,2.2736436768676866,4.340514738973898,4.326284878487849,4.087557568256826,4.307570319531952,2.6649373687368736,3.747208783378338,2.6747243474347435,4.265008625862586,4.594887676267626,3.9001822682268226,4.142157215721572,4.567668954395439,7,6,1.0
49.02,2.5397081367456895,4.143503293155137,3.9958610582862906,4.377979569572197,4.153610838419496,2.657839083944172,3.643434821612685,4.293433464519051,2.0634729788557764,3.7245963703913896,3.548328818500183,3.678097072731407,2.748944850887134,31,25,0.9936499041181055
49.03,2.6571092808356775,3.9489132181599036,4.451157091201285,4.503848935315387,4.035048212133387,3.39578746484532,2.74754519887505,4.363396946564885,2.798372840498192,4.39688429087987,3.38537766171153,4.230241060666934,3.5847509039775014,4,4,1.0
50.01,2.4165536270583,4.24980173564753,4.232669336893635,3.374038273253227,4.07509857587895,2.3162038273253223,4.155308633733867,1.5824497107254116,4.365362705829996,4.230823542501113,3.2034804183355585,4.168093012906097,4.842450823319983,8,7,0.9838649648619655
50.02,2.2218805006845295,3.3775220027381185,4.522735184823,3.1949579503227072,3.483247604146294,3.1883766868765893,2.95076862898494,1.3268374731077646,4.605385292391942,4.063848034422062,3.1742734206923524,3.3512820262077057,4.772906317230588,3,2,0.9327738757639332
50.03,2.1572060155825334,3.386648849429245,4.426437760463852,3.2336111614422904,3.5217811197680744,3.348709005254576,2.833151839101286,1.3665048015944916,4.645698496104366,4.197452437035695,3.1547798514223584,3.2446865374161984,4.615057981518391,3,3,1.0
50.04,2.5563266583229036,4.205897633669994,4.105127921529819,3.371423727333586,3.9302990656925805,2.225019501120587,4.2588174171202375,1.535486945891667,4.442224874115901,4.379286608260325,3.1283275606135574,4.097136100358005,4.898654713741013,14,11,0.8029963072032908
50.05,2.1462251761214,3.944566235980738,4.09709308720452,3.611301359094253,3.9750104116990177,2.693786329014246,3.5808931253165723,1.6146514830243774,4.245308057797066,4.259573926366879,3.305057363080481,3.7873960882665387,4.65526725582369,12,11,0.966279539034124
50.06,2.329641407211703,3.9479347332227466,4.285745228329587,3.7413955368647773,3.9118099244874727,2.662682689914373,3.593087564392223,1.9331767779929434,4.443482008921734,4.224534011115508,3.507369611216875,4.200096367508223,4.910581961203527,6,6,1.0
50.07,2.4525832610712053,3.399890629062906,4.265176190168036,3.5538283957807537,3.3044849155503786,3.1447875579714832,3.1303925753359647,2.0440493625833174,4.535418011605082,4.204050108932462,3.3628278176837285,3.648707608015704,4.907321469401842,13,11,0.9946238520063901
50.09,2.4386580346146367,3.3213486906073766,4.243971365139042,3.5252339242885844,3.2402678745057365,3.2230526836066633,3.044834138199261,2.0253549782848252,4.548638426135995,4.241282329681727,3.3051942211706744,3.5097954884293774,4.89681678226486,6,5,0.9934236475010666
50.10,2.522552815020491,3.85591811465211,4.264735924431308,3.8829582837430707,4.016007064877568,2.3506675184634087,3.8084502548690753,2.134812051785939,4.429617708614427,4.454664914560397,3.4999732091050713,4.584531699771517,4.834890797545447,5,5,1.0
50.11,2.1521429233478546,3.403511910278988,4.556879228844193,3.259659838724627,3.5311734173695433,3.1996088608768196,2.9644897580869403,1.3709778478079524,4.606632681434794,4.015408286217444,3.1236565019927696,3.361122439521735,4.707508573547131,3,2,0.9360576088842617
50.99,2.23,3.41,4.53,3.23,3.4700000000000006,3.2200000000000006,2.92,1.32,4.64,4.16,3.1699999999999995,3.35,4.79,1,1,1.0
51.00,2.0787782014617098,3.6218469971401337,4.202900381315539,3.8392977438830633,3.8575421035907214,2.7549014934858596,3.2608849698125195,1.838504130918335,3.8914045122338736,4.231053384175405,3.895526692087703,4.577022561169368,4.889037972672386,2,2,1.0
51.01,2.300736861791659,3.760442117074996,4.848297737048813,3.9743037217131105,3.965269122872639,2.768084159341687,3.669985038339256,1.2790345988404714,4.68222554703572,4.382439124742847,3.651554890592856,4.424745838788105,4.794141387694033,2,2,1.0
51.02,2.1039455155467346,4.119592666099613,4.728712314526038,4.05613741612324,3.9143098478404688,2.653812966638314,3.867056516397316,1.324556988942444,4.448513609299688,4.6289093658444385,3.7532473301200264,4.138007513467537,4.586734004347415,3,3,1.0
51.04,2.055701756941814,3.7866932781678857,4.777092450686169,4.213978905043559,4.160752017715101,2.5275714577081088,3.9922688732845777,1.2306386760292531,4.676373940153258,4.588882316948807,3.9311511902333853,4.442668045802861,4.598928644270272,2,2,1.0
51.05,2.0982464251668254,3.7945922306959012,4.724307197330792,4.165842945662535,4.121331267874165,2.52167540514776,3.8924728312678742,1.2913715443279314,4.561682316491897,4.544988798856053,3.9432421353670164,4.49749404194471,4.6517561963775025,7,6,0.9861339600470035
51.06,1.638051017316522,3.6644312116904003,4.015385601417019,3.9066907497611107,4.2498286992798375,2.9739323420420907,3.3816506630619707,1.0841713473326031,4.437964900832032,4.377671592047917,3.748001142004801,4.132909665089612,3.794657515090778,4,4,1.0
51.07,2.2896456435123564,3.8949689356594823,4.0106809469928,3.88025965492872,4.264949631716606,2.265826067016288,4.032934082961131,1.4533715174396804,4.351523418764261,4.395658599604778,3.6404331055357524,4.722944722993739,4.664648780559513,19,17,0.968093970916324
51.08,2.014155304969334,3.898154018021094,3.6060489334971355,3.9926860003092366,4.455940879221834,3.4600401920675545,2.773445527550475,1.0843641097753423,4.693008625472811,4.492262296393904,3.8932230908160643,4.447763216664535,4.017917074281299,10,9,1.0
51.09,2.0881187510753207,3.8798268072731537,4.221591217117992,4.29245174442012,4.538981611491349,3.3099687768830184,2.987498248754603,1.248237778563939,4.641770370246033,4.556290013470359,4.132408002282205,4.567773517526154,4.33494908330221,19,17,0.8307071002848898
51.10,2.1531984836766065,3.966169721275316,4.220957225016929,4.08642862029512,4.432603248445958,3.397373281006808,2.9724676629825786,1.1656459432204893,4.616792659008659,4.5409979775989,4.034336914071825,4.4705643396640795,4.328832545570865,8,6,1.0
51.12,2.5145102707277944,4.186287594907933,4.832502537151905,4.652390256336563,4.692074716973878,3.077344693888204,3.12538749186804,1.1770531038551697,4.76851881124432,4.651039322696245,4.205200469521224,4.746989294219085,4.553030634017794,18,14,0.9272706506427747
51.14,2.5147288275956847,3.8604170725409896,4.649730072103273,3.975436968607743,4.382762110977465,2.8062137853993803,3.4724724023247093,1.3674990520897115,4.70524623082409,4.612227198847696,3.6149546417885583,4.470145869945477,4.855109658126509,6,5,0.9928014543502397
51.15,2.335023169168313,3.9550887372469417,4.402566569627692,3.8966154318679553,3.7027712194861384,2.5757842129159765,3.6915270952406383,2.017748317397575,4.3767714732119005,4.411509067357513,3.7204510309278347,4.620722984883287,4.805320095080392,19,15,0.9384195092608837
51.17,2.29,4.05,4.71,4.55,4.76,2.5,3.71,1.0,5.0,4.32,4.43,4.2,4.9,1,1,1.0
51.18,2.04489853402471,3.6873055502208567,4.170174764739773,4.4346956020741315,4.781014659752897,3.0718545547660203,2.954464502912746,1.061217591703476,4.4884047116061705,4.314954868446323,4.672435183406952,4.911826387555214,4.627536649382242,2,2,1.0
51.20,2.5174982703677466,3.968222180762861,4.304449175253398,3.978368484953886,4.106180463423153,2.571813715740484,3.7483150930780162,1.6515540674153084,4.616824461890718,4.640519560959978,3.9257595278304365,4.74906595369333,4.909342384026471,14,14,1.0
51.22,2.379630171410986,3.805283410544211,4.170390482614368,3.7015406699831197,4.198622216908817,2.4242042965740906,3.926559565248492,1.7188296423669769,4.5158039288201,4.47470261116657,3.7013014878353645,4.648393494585585,4.927419520207219,13,13,1.0
51.23,2.1436457379595963,3.8563504175095327,4.547466567304466,4.0373000796917395,3.78444554922795,3.0252815815235268,3.1661352135327903,1.8044988012606522,4.596785124140844,4.365456621247881,3.8935003647452966,4.424747132733248,4.555708061545803,11,10,0.9922255028995051
51.26,1.9053246304137172,3.6868540822697344,3.1706111551587286,3.6938938517557673,4.479611874824492,4.331778337969875,1.782484164623285,1.784941220620508,3.9782204913705814,4.63897340719167,3.64119431315008,3.0452366058550746,2.7669378612808457,7,5,1.0
51.27,2.3717785061288073,3.884307238576159,4.056878998316755,3.414282636971113,4.104936059284125,2.059151069602604,4.38993620300906,1.340969055951223,4.453612620549389,4.275639360793467,3.1162734480310665,4.552408741383652,4.924386178773564,5,3,0.7206097398856738
51.31,2.0446948929778443,3.9649605707848288,4.437532857679309,3.4477722493428464,4.126525535110777,2.8292583552384527,3.312280322944048,1.17,4.6365518212542245,4.108992677431469,3.812467142320691,4.393819001126549,4.427638002253098,2,2,1.0
51.32,2.430145861317912,3.7707334805606787,4.278376704687749,3.874423422808096,4.16925179670484,2.447646790975116,3.9412719987250417,1.2535122069682552,4.684047841298029,4.582039174616185,3.8824939097966893,4.616273858039448,4.926107202756338,17,15,0.8862829239419947
51.33,2.138384600924103,3.1952757048929046,4.508866193072197,4.180302024928402,4.396934654846593,2.604031253277399,3.357143418982696,1.0960095397523295,4.5029470372312534,4.1432588187245365,4.19306816495335,4.635354113328604,4.668946186344253,3,3,1.0
51.34,2.209056603773585,3.713846153846154,4.394716981132075,4.2323076923076925,4.489811320754717,2.3592,3.69,1.0384615384615383,4.56,3.980961538461538,4.224150943396227,4.667450980392157,4.753962264150943,1,1,1.0
51.35,2.03159626719057,3.344824410609038,4.7445027013752465,4.009720039292731,3.6041453831041252,3.1087610510805503,3.323430746561886,1.2775699901768174,4.654740913555992,3.8751043713163065,3.8044609528487237,4.321673624754421,4.5085289783889975,2,2,1.0
51.36,2.067845467126387,3.3205300108375386,4.702848805870937,3.8005450386361086,3.3197985056006645,3.630812162993522,2.7532315480918124,1.8541629478103032,4.837445388522876,3.932398968250105,4.043353935886253,3.9469015931725817,4.465672028821112,3,3,1.0
51.37,2.2041211285154856,3.2158377177068216,4.47389023006408,4.220150920718433,4.44631744504272,2.457728537735849,3.4774660966981132,1.0992453964078375,4.494604952830189,4.312862362799346,4.238237612362051,4.663390503607103,4.670059184763262,2,2,1.0
51.38,2.3076398110994227,4.084887190283855,4.211218119347286,4.118310851860793,4.5401030316315785,3.0327331315429014,3.1371299742169927,1.1362015847696754,4.652118687953923,4.681755205980936,4.071248097380339,4.8936905825806205,4.607564127913625,6,6,1.0
